order_id,order_date,customer_id,product_id,category,region,sales_channel,quantity,unit_price,sales_amount,payment_type,discount_pct
O000278,2026-01-18,C1295,P0208,Accessories,South,Marketplace,3.0,1452.61,4357.83,Pix,0.0
O000279,2026-01-17,C1333,P0008,Home,South,Marketplace,3.0,1268.73,3235.26,Pix,0.15
O000280,2026-01-07,C0387,P0349,Home,North,Marketplace,4.0,58.46,198.76,Credit Card,0.15
O000281,2026-02-27,C0899,P0046,Accessories,Midwest,Online,1.0,11.84,11.84,Pix,0.0
O000283,2026-02-22,C0386,P0344,Toys,South,Online,3.0,1476.68,4430.04,Debit Card,0.0
O000284,2026-01-08,C0274,P0320,Office,Southeast,Marketplace,2.0,725.11,1305.2,Pix,0.1
O000285,2026-02-14,C0729,P0289,Home,Southeast,Store,4.0,1171.98,4219.13,Pix,0.1
O000286,2026-01-22,C1112,P0041,Accessories,North,Store,1.0,163.16,138.69,Credit Card,0.15
O000287,2026-01-20,C0673,P0202,Home,South,Marketplace,2.0,496.43,943.22,Boleto,0.05
O000288,2026-02-02,C0801,P0233,Office,Southeast,Online,5.0,132.94,531.76,Boleto,0.2
O000289,2026-02-21,C0918,P0103,Electronics,Southeast,Marketplace,2.0,1466.42,2786.2,Credit Card,0.05
O000291,2026-02-18,C0317,P0123,Office,Midwest,Marketplace,1.0,1404.96,1404.96,Pix,0.0
O000292,2026-02-19,C0716,P0264,Electronics,South,Store,2.0,941.7,1600.89,Credit Card,0.15
O000293,2026-02-16,C0251,P0383,Office,Northeast,Store,3.0,1343.28,3425.36,Debit Card,0.15
O000295,2026-03-01,C0874,P0014,Toys,North,Online,3.0,1089.99,2779.47,Credit Card,0.15
O000297,2026-02-24,C0750,P0356,Electronics,South,Marketplace,5.0,281.36,1125.44,Debit Card,0.2
O000298,2026-02-24,C0288,P0307,Toys,Midwest,Store,4.0,837.49,3182.46,Boleto,0.05
O000299,2026-01-19,C0662,P0037,Office,South,Store,1.0,744.98,633.23,Credit Card,0.15
O000300,2026-01-10,C0755,P0035,Toys,Northeast,Store,5.0,117.58,587.9,Pix,0.0
O000301,2026-01-07,C1356,P0305,Electronics,Southeast,Online,5.0,1093.48,4373.92,Boleto,0.2
O000302,2026-01-24,C0404,P0293,Toys,South,Store,4.0,1105.67,3759.28,Credit Card,0.15
O000303,2026-03-01,C0152,P0050,Accessories,Northeast,Marketplace,1.0,775.85,775.85,Pix,0.0
O000304,2026-02-05,C1274,P0117,Electronics,Midwest,Store,2.0,735.14,1396.77,Debit Card,0.05
O000306,2026-02-23,C0637,P0268,Office,North,Online,3.0,938.22,2251.73,Pix,0.2
O000307,2026-01-15,C0867,P0282,Home,South,Marketplace,4.0,1364.46,5184.95,Debit Card,0.05
O000308,2026-02-13,C0526,P0334,Electronics,Northeast,Online,2.0,279.66,447.46,Debit Card,0.2
O000309,2026-02-07,C1005,P0041,Home,Southeast,Online,4.0,613.48,2453.92,Credit Card,0.0
O000310,2026-01-20,C0130,P0231,Accessories,South,Online,1.0,592.71,592.71,Pix,0.0
O000311,2026-01-28,C0066,P0163,Home,North,Marketplace,5.0,23.46,117.3,Credit Card,0.0
O000312,2026-02-09,C0460,P0164,Home,North,Store,5.0,363.17,1634.26,Debit Card,0.1
O000313,2026-01-10,C0630,P0270,Office,Southeast,Online,2.0,678.68,1153.76,Debit Card,0.15
O000314,2026-01-30,C1385,P0257,Accessories,North,Online,5.0,380.58,1712.61,Boleto,0.1
O000315,2026-01-12,C0513,P0313,Office,North,Marketplace,4.0,575.24,2070.86,Credit Card,0.1
O000316,2026-02-06,C0687,P0204,Toys,Midwest,Store,5.0,1174.87,4993.2,Credit Card,0.15
O000317,2026-02-25,C0156,P0367,Toys,Northeast,Online,4.0,814.46,2769.16,Credit Card,0.15
O000318,2026-02-19,C0334,P0130,Office,Southeast,Store,1.0,801.44,681.22,Credit Card,0.15
O000319,2026-01-26,C0797,P0001,Electronics,Midwest,Store,3.0,683.78,1641.07,Boleto,0.2
O000320,2026-02-28,C0837,P0161,Electronics,Midwest,Marketplace,1.0,881.16,748.99,Boleto,0.15
O000321,2026-02-11,C0276,P0181,Electronics,North,Store,2.0,1448.03,2606.45,Debit Card,0.1
O000322,2026-02-03,C0217,P0306,Electronics,South,Store,5.0,1303.2,5864.4,Pix,0.1
O000323,2026-02-19,C0919,P0294,Toys,Northeast,Marketplace,4.0,197.35,631.52,Pix,0.2
O000324,2026-02-21,C1360,P0234,Toys,Northeast,Marketplace,4.0,1013.41,3850.96,Boleto,0.05
O000325,2026-01-21,C0129,P0264,Electronics,North,Marketplace,5.0,671.19,2684.76,Debit Card,0.2
O000326,2026-02-16,C0086,P0175,Toys,Midwest,Online,2.0,995.83,1892.08,Boleto,0.05
O000327,2026-02-12,C1438,P0114,Accessories,Midwest,Store,2.0,930.59,1861.18,Boleto,0.0
O000328,2026-01-12,C0987,P0328,Electronics,Southeast,Store,1.0,1037.39,1037.39,Pix,0.0
O000329,2026-01-01,C1171,P0287,Accessories,Southeast,Online,5.0,1003.79,5018.95,Boleto,0.0
O000330,2026-01-26,C1244,P0192,Electronics,North,Online,1.0,1300.99,1300.99,Credit Card,0.0
O000331,2026-02-17,C0781,P0073,Toys,North,Marketplace,5.0,854.85,4274.25,Pix,0.0
O000332,2026-01-11,C1348,P0098,Home,Northeast,Online,5.0,1150.13,4888.05,Pix,0.15
O000333,2026-02-07,C0019,P0082,Electronics,Midwest,Store,5.0,1198.74,5394.33,Boleto,0.1
O000335,2026-01-12,C0711,P0143,Accessories,North,Marketplace,5.0,576.83,2307.32,Debit Card,0.2
O000336,2026-01-25,C1441,P0305,Home,Midwest,Online,1.0,672.18,638.57,Credit Card,0.05
O000337,2026-01-11,C0867,P0110,Accessories,Northeast,Store,2.0,1141.42,2282.84,Credit Card,0.0
O000338,2026-01-03,C0085,P0282,Accessories,Northeast,Online,2.0,723.98,1158.37,Boleto,0.2
O000339,2026-01-29,C1178,P0153,Office,Northeast,Marketplace,4.0,232.0,742.4,Credit Card,0.2
O000340,2026-01-15,C1324,P0228,Office,Southeast,Online,3.0,1149.68,3276.59,Debit Card,0.05
O000341,2026-02-13,C0891,P0021,Accessories,Southeast,Store,3.0,21.27,51.05,Pix,0.2
O000342,2026-03-01,C0399,P0281,Electronics,South,Online,4.0,1391.28,4730.35,Boleto,0.15
O000343,2026-01-21,C0141,P0275,Electronics,South,Marketplace,2.0,257.83,438.31,Credit Card,0.15
O000344,2026-02-17,C0373,P0052,Electronics,Northeast,Online,3.0,1395.11,3557.53,Boleto,0.15
O000345,2026-02-04,C1168,P0106,Toys,Midwest,Store,4.0,1079.28,4101.26,Debit Card,0.05
O000346,2026-02-18,C0589,P0132,Accessories,Southeast,Marketplace,2.0,191.61,344.9,Pix,0.1
O000347,2026-01-07,C1375,P0108,Office,Northeast,Online,2.0,1201.67,2403.34,Credit Card,0.0
O000349,2026-02-13,C1400,P0173,Electronics,Southeast,Store,2.0,177.33,283.73,Boleto,0.2
O000350,2026-02-24,C1142,P0277,Toys,Northeast,Store,4.0,349.84,1399.36,Boleto,0.0
O000351,2026-01-15,C0010,P0378,Accessories,South,Marketplace,1.0,1261.39,1261.39,Credit Card,0.0
O000352,2026-01-26,C0859,P0293,Accessories,Midwest,Online,4.0,419.46,1510.06,Pix,0.1
O000353,2026-02-05,C1084,P0167,Office,Midwest,Marketplace,2.0,1216.2,2189.16,Pix,0.1
O000354,2026-02-05,C0993,P0242,Electronics,South,Store,5.0,260.34,1171.53,Credit Card,0.1
O000355,2026-02-13,C1250,P0161,Electronics,South,Store,5.0,152.61,610.44,Debit Card,0.2
O000356,2026-01-15,C0419,P0160,Home,Southeast,Store,3.0,355.6,853.44,Pix,0.2
O000357,2026-02-26,C1278,P0258,Electronics,North,Store,3.0,899.6,2563.86,Boleto,0.05
O000358,2026-01-03,C1398,P0125,Home,South,Store,1.0,1041.73,885.47,Debit Card,0.15
O000359,2026-02-15,C1242,P0102,Office,Northeast,Marketplace,2.0,1359.23,2174.77,Pix,0.2
O000360,2026-02-15,C0036,P0232,Electronics,Midwest,Marketplace,5.0,1342.34,6040.53,Credit Card,0.1
O000361,2026-01-09,C0648,P0353,Toys,North,Store,3.0,521.91,1330.87,Credit Card,0.15
O000362,2026-01-13,C0561,P0316,Accessories,Northeast,Store,2.0,1007.71,1713.11,Boleto,0.15
O000363,2026-01-27,C0160,P0149,Toys,Southeast,Online,2.0,1023.4,1739.78,Boleto,0.15
O000364,2026-02-27,C1283,P0342,Electronics,Southeast,Online,2.0,1491.27,2833.41,Boleto,0.05
O000365,2026-02-07,C1233,P0291,Accessories,North,Store,2.0,675.07,1147.62,Credit Card,0.15
O000366,2026-01-08,C0662,P0300,Home,Midwest,Marketplace,2.0,1436.86,2298.98,Boleto,0.2
O000367,2026-01-29,C0287,P0303,Office,North,Store,1.0,264.01,250.81,Pix,0.05
O000368,2026-01-30,C0633,P0055,Accessories,South,Store,4.0,527.88,1794.79,Debit Card,0.15
O000369,2026-01-08,C0980,P0003,Electronics,Northeast,Marketplace,5.0,188.55,848.48,Credit Card,0.1
O000370,2026-02-09,C0630,P0005,Office,Northeast,Online,4.0,1391.23,4730.18,Pix,0.15
O000371,2026-01-01,C0286,P0149,Accessories,South,Online,4.0,939.14,3568.73,Credit Card,0.05
O000372,2026-01-08,C0800,P0161,Home,Southeast,Online,5.0,1240.84,5273.57,Debit Card,0.15
O000373,2026-02-03,C0509,P0142,Office,South,Marketplace,4.0,461.66,1754.31,Credit Card,0.05
O000375,2026-01-01,C0835,P0180,Office,Northeast,Store,2.0,904.89,1628.8,Pix,0.1
O000376,2026-01-22,C0143,P0342,Home,Midwest,Online,4.0,1278.62,4858.76,Boleto,0.05
O000377,2026-01-12,C1263,P0049,Toys,Southeast,Store,2.0,814.2,1302.72,Credit Card,0.2
O000378,2026-02-04,C1182,P0216,Accessories,Northeast,Online,2.0,1303.4,2346.12,Pix,0.1
O000379,2026-01-16,C1031,P0014,Toys,Midwest,Online,1.0,490.57,441.51,Credit Card,0.1
O000380,2026-01-02,C0859,P0130,Accessories,Southeast,Online,3.0,525.69,1340.51,Credit Card,0.15
O000381,2026-01-18,C0266,P0025,Office,Northeast,Marketplace,2.0,207.46,414.92,Boleto,0.0
O000382,2026-02-05,C0095,P0270,Toys,Northeast,Marketplace,1.0,913.32,730.66,Credit Card,0.2
O000383,2026-02-21,C0899,P0390,Toys,Northeast,Marketplace,1.0,1002.8,952.66,Debit Card,0.05
O000384,2026-01-08,C0917,P0025,Accessories,Northeast,Store,4.0,129.15,439.11,Debit Card,0.15
O000385,2026-02-01,C0128,P0096,Electronics,Midwest,Online,4.0,474.61,1613.67,Pix,0.15
O000386,2026-01-18,C0989,P0316,Electronics,Northeast,Marketplace,5.0,36.35,172.66,Debit Card,0.05
O000387,2026-03-01,C0663,P0287,Electronics,South,Marketplace,3.0,851.02,2425.41,Boleto,0.05
O000388,2026-01-10,C0345,P0130,Toys,Northeast,Marketplace,3.0,1133.84,3401.52,Debit Card,0.0
O000389,2026-01-23,C0083,P0393,Accessories,Southeast,Store,3.0,121.2,309.06,Boleto,0.15
O000390,2026-02-15,C0883,P0263,Toys,Southeast,Marketplace,4.0,930.9,3165.06,Credit Card,0.15
O000391,2026-02-08,C0785,P0101,Accessories,North,Store,4.0,466.32,1585.49,Credit Card,0.15
O000392,2026-02-05,C0124,P0231,Office,Midwest,Store,2.0,204.76,348.09,Pix,0.15
O000393,2026-02-04,C0519,P0155,Office,South,Store,4.0,727.64,2328.45,Credit Card,0.2
O000396,2026-02-25,C1447,P0389,Accessories,Northeast,Store,1.0,492.02,467.42,Pix,0.05
O000397,2026-02-19,C0493,P0213,Home,Northeast,Online,5.0,1204.29,4817.16,Boleto,0.2
O000398,2026-02-01,C0164,P0188,Office,Southeast,Online,3.0,687.02,1751.9,Pix,0.15
O000399,2026-02-24,C0629,P0282,Accessories,South,Online,4.0,1298.34,4414.36,Pix,0.15
O000400,2026-01-18,C0744,P0227,Toys,South,Online,1.0,924.98,739.98,Debit Card,0.2
O000401,2026-02-07,C0554,P0021,Home,North,Store,2.0,1339.21,2678.42,Credit Card,0.0
O000403,2026-02-17,C0029,P0097,Accessories,Northeast,Online,2.0,1396.18,2373.51,Boleto,0.15
O000404,2026-02-09,C0789,P0284,Home,South,Online,3.0,748.22,2020.19,Debit Card,0.1
O000405,2026-01-22,C0200,P0079,Toys,North,Store,1.0,109.31,87.45,Pix,0.2
O000406,2026-01-19,C0581,P0087,Home,Midwest,Marketplace,5.0,81.27,406.35,Pix,0.0
O000407,2026-01-23,C0043,P0385,Toys,South,Marketplace,5.0,1205.17,5423.26,Debit Card,0.1
O000408,2026-01-24,C1041,P0133,Accessories,Midwest,Online,4.0,1108.89,4213.78,Pix,0.05
O000409,2026-01-31,C0366,P0228,Office,Midwest,Store,3.0,1456.42,3932.33,Pix,0.1
O000410,2026-01-07,C0499,P0028,Toys,Northeast,Marketplace,3.0,269.42,646.61,Boleto,0.2
O000411,2026-01-05,C0350,P0352,Home,South,Marketplace,2.0,41.21,70.06,Debit Card,0.15
O000412,2026-01-17,C1247,P0136,Accessories,North,Marketplace,1.0,1464.23,1391.02,Boleto,0.05
O000413,2026-01-03,C1406,P0324,Accessories,Northeast,Online,1.0,969.42,920.95,Credit Card,0.05
O000414,2026-02-24,C0190,P0255,Accessories,North,Online,2.0,490.1,833.17,Pix,0.15
O000415,2026-01-12,C0770,P0374,Toys,Northeast,Online,5.0,877.81,3730.69,Boleto,0.15
O000416,2026-02-03,C0523,P0010,Electronics,South,Store,1.0,1392.84,1392.84,Pix,0.0
O000417,2026-01-25,C0488,P0315,Electronics,Midwest,Online,4.0,589.09,2238.54,Boleto,0.05
O000418,2026-01-22,C0414,P0213,Office,Southeast,Online,4.0,304.23,1216.92,Boleto,0.0
O000419,2026-02-25,C0122,P0032,Electronics,Southeast,Online,1.0,395.06,375.31,Credit Card,0.05
O000420,2026-01-21,C1421,P0149,Accessories,North,Marketplace,4.0,90.25,324.9,Pix,0.1
O000421,2026-01-25,C0534,P0348,Home,South,Online,5.0,1094.64,5199.54,Pix,0.05
O000422,2026-01-29,C0213,P0283,Toys,South,Marketplace,2.0,328.13,590.63,Boleto,0.1
O000423,2026-01-23,C0088,P0044,Toys,Northeast,Online,5.0,625.99,2503.96,Credit Card,0.2
O000424,2026-02-02,C0696,P0003,Electronics,Southeast,Online,3.0,235.84,601.39,Debit Card,0.15
O000425,2026-02-16,C1305,P0128,Office,Northeast,Marketplace,5.0,248.51,1180.42,Boleto,0.05
O000426,2026-02-27,C0129,P0364,Electronics,Southeast,Online,5.0,1323.36,5624.28,Pix,0.15
O000427,2026-02-09,C1248,P0320,Electronics,North,Online,2.0,45789.65,91579.3,Boleto,0.0
O000428,2026-01-10,C1429,P0384,Office,Midwest,Online,3.0,290.16,870.48,Credit Card,0.0
O000430,2026-01-26,C0314,P0054,Office,Northeast,Online,4.0,1121.14,4484.56,Debit Card,0.0
O000431,2026-02-03,C1461,P0377,Accessories,Midwest,Online,4.0,497.13,1789.67,Pix,0.1
O000432,2026-01-31,C1015,P0070,Home,Northeast,Store,3.0,1494.54,3811.08,Debit Card,0.15
O000433,2026-02-16,C1405,P0132,Electronics,Northeast,Store,4.0,1172.8,4222.08,Credit Card,0.1
O000434,2026-01-26,C1493,P0310,Office,Northeast,Marketplace,5.0,53.32,226.61,Credit Card,0.15
O000435,2026-03-01,C1081,P0020,Toys,Midwest,Online,1.0,886.42,753.46,Boleto,0.15
O000436,2026-01-29,C0526,P0003,Accessories,Southeast,Marketplace,5.0,874.18,3715.26,Credit Card,0.15
O000437,2026-01-04,C0766,P0024,Accessories,North,Store,2.0,903.06,1625.51,Debit Card,0.1
O000439,2026-01-22,C0664,P0109,Home,North,Store,4.0,1179.5,3774.4,Pix,0.2
O000440,2026-01-31,C0868,P0192,Home,Midwest,Marketplace,3.0,665.9,1698.04,Boleto,0.15
O000441,2026-01-30,C0183,P0113,Home,South,Online,1.0,142.01,120.71,Boleto,0.15
O000442,2026-02-18,C0763,P0251,Electronics,Southeast,Online,3.0,1103.09,2647.42,Credit Card,0.2
O000443,2026-02-02,C0401,P0198,Home,North,Store,4.0,749.29,2697.44,Pix,0.1
O000444,2026-01-15,C0078,P0124,Office,Midwest,Marketplace,3.0,1112.58,3170.85,Boleto,0.05
O000445,2026-01-16,C0837,P0061,Accessories,North,Marketplace,2.0,508.42,813.47,Debit Card,0.2
O000446,2026-02-12,C0254,P0118,Accessories,Southeast,Online,5.0,1049.53,4722.88,Pix,0.1
O000447,2026-02-14,C0563,P0245,Accessories,North,Store,3.0,396.35,1129.6,Boleto,0.05
O000448,2026-02-20,C0581,P0349,Toys,Midwest,Store,5.0,726.55,2906.2,Pix,0.2
O000449,2026-01-10,C0704,P0261,Home,Midwest,Marketplace,4.0,208.89,710.23,Boleto,0.15
O000450,2026-02-08,C1319,P0129,Accessories,Northeast,Store,1.0,20.47,20.47,Credit Card,0.0
O000451,2026-02-23,C0686,P0316,Toys,North,Store,4.0,211.68,719.71,Debit Card,0.15
O000453,2026-02-11,C0414,P0342,Electronics,Southeast,Marketplace,4.0,420.82,1430.79,Pix,0.15
O000454,2026-01-14,C0632,P0394,Accessories,Midwest,Marketplace,2.0,1268.74,2156.86,Boleto,0.15
O000455,2026-01-09,C1252,P0184,Home,Midwest,Store,3.0,103.35,294.55,Boleto,0.05
O000456,2026-02-12,C1465,P0021,Electronics,Southeast,Marketplace,4.0,479.63,1726.67,Boleto,0.1
O000457,2026-01-07,C1094,P0127,Accessories,North,Online,2.0,1101.35,1982.43,Boleto,0.1
O000458,2026-01-20,C1496,P0143,Accessories,Northeast,Marketplace,5.0,87.86,373.4,Debit Card,0.15
O000459,2026-02-25,C0896,P0142,Electronics,South,Marketplace,1.0,746.78,597.42,Boleto,0.2
O000460,2026-01-18,C1155,P0087,Electronics,South,Online,2.0,294.87,589.74,Debit Card,0.0
O000461,2026-01-19,C0371,P0345,Accessories,Southeast,Store,5.0,916.71,4583.55,Credit Card,0.0
O000462,2026-02-10,C0161,P0178,Office,South,Marketplace,5.0,345.72,1642.17,Boleto,0.05
O000463,2026-02-26,C0327,P0086,Accessories,Southeast,Store,1.0,789.85,631.88,Credit Card,0.2
O000464,2026-02-03,C0028,P0043,Office,South,Marketplace,1.0,1189.63,1189.63,Pix,0.0
O000465,2026-01-17,C0966,P0198,Toys,Southeast,Marketplace,2.0,732.2,1171.52,Pix,0.2
O000466,2026-01-05,C0022,P0112,Home,North,Online,1.0,1006.84,956.5,Debit Card,0.05
O000467,2026-01-16,C0435,P0125,Toys,Northeast,Store,4.0,102.79,349.49,Credit Card,0.15
O000468,2026-02-28,C0611,P0192,Accessories,Southeast,Marketplace,3.0,1181.55,2835.72,Boleto,0.2
O000469,2026-01-20,C1178,P0383,Home,Northeast,Store,4.0,1137.56,3640.19,Boleto,0.2
O000470,2026-01-15,C0628,P0092,Home,North,Online,3.0,1420.49,4048.4,Credit Card,0.05
O000471,2026-01-28,C1050,P0369,Toys,South,Marketplace,2.0,107.15,192.87,Boleto,0.1
O000472,2026-01-08,C1068,P0097,Electronics,Southeast,Marketplace,2.0,751.74,1277.96,Pix,0.15
O000473,2026-01-23,C0601,P0379,Electronics,Northeast,Marketplace,2.0,149.18,238.69,Pix,0.2
O000475,2026-01-28,C1321,P0164,Accessories,Northeast,Online,5.0,955.53,4777.65,Credit Card,0.0
O000476,2026-02-16,C0238,P0104,Home,South,Online,2.0,245.35,417.1,Boleto,0.15
O000477,2026-01-06,C1292,P0386,Electronics,Southeast,Marketplace,3.0,551.02,1487.75,Pix,0.1
O000478,2026-02-19,C0040,P0220,Toys,Northeast,Online,1.0,59.74,47.79,Credit Card,0.2
O000479,2026-02-01,C0688,P0107,Electronics,Southeast,Store,5.0,666.08,2997.36,Boleto,0.1
O000480,2026-02-01,C0649,P0012,Office,Midwest,Store,3.0,762.76,2288.28,Credit Card,0.0
O000481,2026-02-14,C1013,P0021,Home,Southeast,Marketplace,5.0,491.29,2087.98,Credit Card,0.15
O000482,2026-02-07,C0247,P0128,Toys,Midwest,Marketplace,3.0,1033.42,2790.23,Pix,0.1
O000483,2026-02-02,C0196,P0281,Home,Northeast,Marketplace,4.0,1336.48,4276.74,Debit Card,0.2
O000485,2026-03-01,C1401,P0395,Electronics,Northeast,Online,2.0,1234.24,2098.21,Pix,0.15
O000486,2026-01-09,C0725,P0216,Home,South,Store,2.0,1230.69,2092.17,Debit Card,0.15
O000488,2026-01-21,C0546,P0041,Accessories,South,Marketplace,3.0,681.02,1940.91,Pix,0.05
O000489,2026-01-11,C0953,P0279,Home,Southeast,Marketplace,1.0,1263.76,1137.38,Credit Card,0.1
O000490,2026-01-30,C0931,P0289,Office,South,Marketplace,4.0,1111.55,4223.89,Debit Card,0.05
O000491,2026-01-02,C0483,P0248,Home,Northeast,Marketplace,4.0,1025.69,4102.76,Pix,0.0
O000492,2026-01-20,C0124,P0001,Office,North,Online,3.0,1044.28,3132.84,Credit Card,0.0
O000493,2026-02-16,C0143,P0191,Electronics,Northeast,Store,5.0,59.45,237.8,Debit Card,0.2
O000494,2026-02-22,C1326,P0142,Office,Midwest,Marketplace,4.0,1308.09,5232.36,Credit Card,0.0
O000495,2026-02-04,C0845,P0207,Toys,Northeast,Store,2.0,979.65,1763.37,Pix,0.1
O000496,2026-01-27,C0407,P0091,Toys,South,Marketplace,2.0,676.11,1149.39,Boleto,0.15
O000497,2026-02-22,C0840,P0190,Accessories,Midwest,Online,3.0,625.01,1687.53,Credit Card,0.1
O000498,2026-01-20,C0281,P0344,Home,Midwest,Store,2.0,1449.7,2899.4,Boleto,0.0
O000499,2026-01-19,C0947,P0387,Toys,South,Store,2.0,1051.98,1788.37,Debit Card,0.15
O000500,2026-01-20,C0173,P0327,Accessories,Southeast,Marketplace,1.0,464.08,464.08,Pix,0.0
O000501,2026-03-01,C0787,P0398,Toys,South,Store,5.0,815.64,4078.2,Credit Card,0.0
O000503,2026-01-14,C1227,P0309,Accessories,Midwest,Online,3.0,347.26,1041.78,Debit Card,0.0
O000504,2026-01-04,C0068,P0264,Electronics,North,Store,2.0,1005.03,2010.06,Boleto,0.0
O000505,2026-02-25,C1151,P0255,Office,Midwest,Online,5.0,1258.85,5350.11,Debit Card,0.15
O000506,2026-02-04,C0779,P0064,Accessories,Northeast,Marketplace,2.0,864.29,1382.86,Pix,0.2
O000507,2026-01-05,C1328,P0276,Home,South,Store,5.0,902.48,4512.4,Boleto,0.0
O000508,2026-02-22,C1225,P0393,Toys,Southeast,Store,4.0,1304.14,4955.73,Credit Card,0.05
O000509,2026-01-24,C0480,P0065,Electronics,Midwest,Marketplace,5.0,1044.73,4440.1,Boleto,0.15
O000510,2026-02-23,C0174,P0047,Home,South,Marketplace,1.0,517.82,440.15,Pix,0.15
O000511,2026-01-29,C0406,P0232,Electronics,North,Store,5.0,950.65,4040.26,Boleto,0.15
O000512,2026-02-26,C0179,P0132,Office,Midwest,Store,4.0,165.29,561.99,Credit Card,0.15
O000513,2026-02-14,C0579,P0342,Electronics,Midwest,Online,4.0,1426.29,5419.9,Pix,0.05
O000514,2026-01-27,C0951,P0361,Accessories,Midwest,Store,1.0,410.75,410.75,Credit Card,0.0
O000515,2026-01-18,C0573,P0268,Toys,North,Marketplace,2.0,1362.0,2451.6,Debit Card,0.1
O000516,2026-03-01,C0362,P0093,Accessories,Northeast,Store,5.0,728.24,3277.08,Credit Card,0.1
O000517,2026-02-17,C0749,P0340,Toys,Northeast,Store,1.0,779.69,779.69,Pix,0.0
O000518,2026-02-15,C0881,P0190,Office,Northeast,Online,3.0,1267.45,3802.35,Debit Card,0.0
O000519,2026-01-26,C0341,P0245,Electronics,Midwest,Store,1.0,335.58,318.8,Pix,0.05
O000520,2026-02-12,C0382,P0233,Office,Southeast,Online,1.0,1226.86,1226.86,Debit Card,0.0
O000521,2026-02-10,C0856,P0277,Office,Northeast,Store,3.0,1321.0,3963.0,Credit Card,0.0
O000522,2026-02-08,C0397,P0192,Electronics,North,Online,3.0,76.83,207.44,Pix,0.1
O000523,2026-01-13,C0127,P0046,Toys,Northeast,Store,5.0,597.92,2541.16,Debit Card,0.15
O000524,2026-01-19,C1356,P0072,Office,Northeast,Online,5.0,1073.91,4564.12,Pix,0.15
O000525,2026-02-17,C1325,P0090,Office,Southeast,Online,4.0,1233.59,4934.36,Boleto,0.0
O000526,2026-01-27,C0174,P0343,Office,Southeast,Marketplace,5.0,1246.09,6230.45,Pix,0.0
O000527,2026-02-16,C0850,P0146,Office,Northeast,Marketplace,2.0,1001.29,2002.58,Boleto,0.0
O000528,2026-02-05,C0594,P0147,Office,Southeast,Store,4.0,828.88,3315.52,Credit Card,0.0
O000529,2026-02-02,C0332,P0378,Accessories,Southeast,Marketplace,3.0,538.61,1535.04,Credit Card,0.05
O000530,2026-01-29,C0105,P0202,Toys,Northeast,Store,2.0,1333.18,2133.09,Credit Card,0.2
O000531,2026-01-10,C0910,P0210,Office,Midwest,Store,3.0,1370.8,4112.4,Debit Card,0.0
O000532,2026-02-08,C0771,P0084,Electronics,Northeast,Store,3.0,1114.06,2673.74,Debit Card,0.2
O000533,2026-02-07,C0387,P0400,Office,Northeast,Store,2.0,27.44,46.65,Debit Card,0.15
O000534,2026-02-04,C0235,P0321,Home,North,Marketplace,5.0,605.06,2420.24,Credit Card,0.2
O000535,2026-01-21,C0574,P0049,Home,North,Store,1.0,1096.47,1096.47,Pix,0.0
O000536,2026-02-07,C0277,P0107,Toys,South,Store,2.0,611.81,978.9,Debit Card,0.2
O000537,2026-02-24,C0073,P0122,Toys,Northeast,Marketplace,4.0,347.16,1249.78,Boleto,0.1
O000538,2026-01-03,C1180,P0172,Electronics,South,Marketplace,1.0,652.17,586.95,Debit Card,0.1
O000539,2026-02-17,C0672,P0313,Office,Southeast,Marketplace,4.0,595.53,2263.01,Boleto,0.05
O000540,2026-02-25,C0933,P0007,Office,Midwest,Store,4.0,76.72,306.88,Debit Card,0.0
O000541,2026-01-01,C0559,P0148,Toys,Northeast,Store,3.0,47.92,122.2,Pix,0.15
O000542,2026-01-18,C1443,P0126,Accessories,Northeast,Store,3.0,473.71,1136.9,Debit Card,0.2
O000543,2026-01-08,C0930,P0176,Home,Southeast,Marketplace,4.0,874.53,3498.12,Pix,0.0
O000544,2026-01-31,C1412,P0113,Home,Southeast,Store,5.0,1458.32,6562.44,Debit Card,0.1
O000545,2026-01-03,C0075,P0045,Toys,Southeast,Store,4.0,157.96,568.66,Pix,0.1
O000546,2026-01-27,C1258,P0051,Office,Southeast,Store,2.0,476.68,762.69,Credit Card,0.2
O000547,2026-01-15,C0245,P0030,Office,Northeast,Store,2.0,1351.12,2161.79,Boleto,0.2
O000548,2026-02-06,C0170,P0124,Accessories,South,Store,5.0,716.27,3044.15,Credit Card,0.15
